timestamp,pump_id,flow_rate_m3h,pressure_inlet_bar,pressure_outlet_bar,temperature_c,vibration_x_mms,vibration_y_mms,vibration_z_mms,current_a,voltage_v,power_consumption_kw,rpm,status
2024-10-15 20:00:00,PUMP_003,43.84,2.14,12.55,68.6,0.78,0.77,0.81,9.5,385.4,4.67,1463.0,Running
2024-10-15 20:00:00,PUMP_004,65.64,2.15,7.32,67.6,0.73,0.77,0.76,16.5,383.5,8.52,1454.0,Running
2024-10-15 20:00:00,PUMP_005,32.83,2.31,4.5,68.6,0.88,0.86,0.82,8.0,382.0,3.77,1445.0,Running
2024-10-15 20:30:00,PUMP_001,52.69,2.27,8.27,71.4,0.87,0.84,0.81,12.6,387.9,6.85,1431.0,Running
2024-10-15 20:30:00,PUMP_002,77.46,2.44,6.79,67.3,0.79,0.88,0.8,19.2,383.8,10.04,1439.0,Running
2024-10-15 20:30:00,PUMP_003,42.91,2.19,12.01,69.1,0.81,0.86,0.88,10.3,387.6,4.8,1454.0,Fault
2024-10-15 20:30:00,PUMP_004,63.45,2.43,7.45,70.8,0.86,0.73,0.86,15.6,386.3,8.1,1471.0,Running
2024-10-15 20:30:00,PUMP_005,32.94,2.34,4.6,70.1,0.74,0.77,0.78,7.5,382.1,3.86,1473.0,Running
2024-10-15 21:00:00,PUMP_001,61.46,2.34,8.78,68.8,0.72,0.84,0.85,13.8,387.5,7.49,1463.0,Running
2024-10-15 21:00:00,PUMP_002,90.15,2.42,6.57,67.8,0.8,0.73,0.79,19.3,383.5,10.63,1431.0,Running
2024-10-15 21:00:00,PUMP_003,48.42,2.04,12.55,69.9,0.77,0.73,0.8,11.4,380.5,5.52,1429.0,Running
2024-10-15 21:00:00,PUMP_004,71.68,2.12,7.34,71.3,0.87,0.78,0.86,16.9,382.3,8.86,1457.0,Fault
2024-10-15 21:00:00,PUMP_005,36.07,2.32,4.33,71.8,0.8,0.79,0.81,7.7,386.8,4.2,1437.0,Running
2024-10-15 21:30:00,PUMP_001,60.43,2.4,8.54,69.9,0.74,0.84,0.76,13.7,381.3,7.32,1456.0,Running
2024-10-15 21:30:00,PUMP_002,90.0,2.16,6.18,69.9,0.73,0.76,0.83,20.2,380.0,10.26,1437.0,Running
2024-10-15 21:30:00,PUMP_003,45.5,2.05,11.83,68.7,0.85,0.77,0.85,10.9,389.1,5.58,1444.0,Fault
2024-10-15 21:30:00,PUMP_004,74.55,2.25,7.42,70.5,0.83,0.72,0.75,17.9,389.7,9.22,1463.0,Fault
2024-10-15 21:30:00,PUMP_005,35.85,2.05,4.63,70.5,0.73,0.78,0.87,8.3,384.6,4.15,1435.0,Running
2024-10-15 22:00:00,PUMP_001,65.14,2.03,8.73,70.3,0.85,0.86,0.75,16.0,388.8,8.38,1436.0,Running
2024-10-15 22:00:00,PUMP_002,100.07,2.15,6.26,71.5,0.84,0.77,0.82,23.0,382.0,11.97,1470.0,Running
2024-10-15 22:00:00,PUMP_003,51.56,2.03,11.53,70.8,0.76,0.85,0.72,11.4,380.2,5.98,1431.0,Running
2024-10-15 22:00:00,PUMP_004,82.44,2.2,7.52,71.2,0.72,0.79,0.87,19.7,383.1,10.19,1464.0,Running
2024-10-15 22:00:00,PUMP_005,41.34,2.49,4.33,68.3,0.84,0.85,0.74,8.3,382.9,4.57,1464.0,Running
2024-10-15 22:30:00,PUMP_001,65.0,2.19,8.08,69.7,0.82,0.88,0.86,15.9,387.8,7.86,1464.0,Running
2024-10-15 22:30:00,PUMP_002,97.99,2.15,6.22,69.4,0.76,0.8,0.84,21.8,389.6,12.07,1472.0,Running
2024-10-15 22:30:00,PUMP_003,54.82,2.27,12.56,68.6,0.78,0.76,0.75,11.7,387.8,5.83,1454.0,Running
2024-10-15 22:30:00,PUMP_004,85.07,2.32,7.42,71.6,0.76,0.78,0.87,18.9,388.9,9.96,1460.0,Running
2024-10-15 22:30:00,PUMP_005,39.8,2.0,4.56,70.5,0.74,0.87,0.8,9.2,386.8,4.55,1429.0,Running
2024-10-15 23:00:00,PUMP_001,76.98,2.23,8.54,71.5,0.73,0.75,0.79,16.4,388.4,9.06,1474.0,Running
2024-10-15 23:00:00,PUMP_002,115.99,2.12,6.8,70.3,0.87,0.88,0.83,27.0,382.6,14.35,1447.0,Running
2024-10-15 23:00:00,PUMP_003,56.6,2.31,12.58,70.3,0.85,0.87,0.87,13.9,389.8,7.16,1463.0,Running
2024-10-15 23:00:00,PUMP_004,93.14,2.36,7.31,72.5,0.83,0.75,0.81,22.3,380.1,11.83,1425.0,Running
2024-10-15 23:00:00,PUMP_005,48.67,2.11,4.56,70.4,0.77,0.86,0.84,10.0,380.3,5.08,1449.0,Running
2024-10-15 23:30:00,PUMP_001,71.83,2.14,8.41,73.9,0.88,0.73,0.84,17.4,387.5,9.22,1471.0,Fault
2024-10-15 23:30:00,PUMP_002,110.42,2.39,6.34,72.2,0.78,0.83,0.76,25.7,381.0,13.27,1450.0,Running
2024-10-15 23:30:00,PUMP_003,56.4,2.02,11.61,73.7,0.77,0.87,0.81,13.4,385.2,6.8,1463.0,Running
2024-10-15 23:30:00,PUMP_004,91.98,2.45,7.83,73.8,0.79,0.84,0.8,21.1,385.9,11.51,1434.0,Running
2024-10-15 23:30:00,PUMP_005,48.33,2.1,4.31,69.7,0.87,0.8,0.79,11.5,383.3,5.45,1460.0,Running
2024-10-16 00:00:00,PUMP_001,85.13,2.08,8.8,73.2,0.84,0.83,0.83,20.6,380.0,10.61,1446.0,Running
2024-10-16 00:00:00,PUMP_002,120.15,2.49,6.31,72.0,0.85,0.79,0.83,31.7,382.2,16.54,1458.0,Running
2024-10-16 00:00:00,PUMP_003,68.68,2.21,11.74,72.1,0.92,0.89,0.86,16.2,388.1,7.98,1474.0,Running
2024-10-16 00:00:00,PUMP_004,103.67,2.3,7.61,70.9,0.89,0.88,0.86,26.3,389.5,13.98,1427.0,Running
2024-10-16 00:00:00,PUMP_005,52.93,2.15,4.59,74.3,0.81,0.84,0.92,13.0,388.3,6.17,1460.0,Running
2024-10-16 00:30:00,PUMP_001,83.51,2.46,8.65,74.1,0.94,0.8,0.98,19.9,383.4,10.69,1474.0,Running
2024-10-16 00:30:00,PUMP_002,128.28,2.36,6.53,75.2,0.88,0.82,0.86,31.4,383.8,16.63,1426.0,Running
2024-10-16 00:30:00,PUMP_003,63.12,2.35,12.54,72.7,0.83,0.87,0.98,16.6,380.5,8.12,1450.0,Running
2024-10-16 00:30:00,PUMP_004,108.59,2.09,7.71,73.3,0.86,0.78,0.99,24.3,382.9,13.13,1469.0,Running
2024-10-16 00:30:00,PUMP_005,53.95,2.13,4.55,73.4,0.94,0.91,0.83,11.5,385.5,6.36,1439.0,Running
2024-10-16 01:00:00,PUMP_001,91.76,2.31,8.34,75.3,0.86,0.77,0.97,22.4,386.9,11.99,1442.0,Running
2024-10-16 01:00:00,PUMP_002,137.93,2.47,6.58,75.0,0.9,0.79,0.9,33.3,382.8,18.41,1439.0,Running
2024-10-16 01:00:00,PUMP_003,77.27,2.03,12.0,72.6,0.96,0.78,0.9,18.0,384.2,9.2,1442.0,Running
2024-10-16 01:00:00,PUMP_004,113.67,2.1,7.47,73.0,0.84,0.87,1.01,27.6,380.8,15.26,1473.0,Running
2024-10-16 01:00:00,PUMP_005,55.83,2.3,4.55,74.9,0.84,0.76,1.01,13.5,387.1,6.77,1456.0,Running
2024-10-16 01:30:00,PUMP_001,91.0,2.3,8.79,76.4,0.81,0.78,1.0,24.3,382.0,12.54,1454.0,Running
2024-10-16 01:30:00,PUMP_002,142.21,2.2,6.17,74.6,0.84,0.83,1.0,33.7,381.9,17.78,1459.0,Fault
2024-10-16 01:30:00,PUMP_003,70.1,2.22,11.49,75.4,0.95,0.83,0.88,17.5,380.1,8.92,1454.0,Running
2024-10-16 01:30:00,PUMP_004,118.02,2.12,7.65,72.1,0.83,0.9,0.96,26.4,382.1,14.37,1439.0,Running
2024-10-16 01:30:00,PUMP_005,55.66,2.23,4.6,74.7,0.91,0.77,1.0,14.5,388.2,7.18,1472.0,Running
2024-10-16 02:00:00,PUMP_001,98.74,2.31,8.69,76.4,0.88,0.77,0.9,26.3,385.4,13.95,1438.0,Running
2024-10-16 02:00:00,PUMP_002,158.73,2.33,6.67,75.0,0.9,0.8,0.96,36.0,386.5,19.49,1472.0,Running
2024-10-16 02:00:00,PUMP_003,83.21,2.15,11.91,72.9,0.84,0.84,0.84,19.5,381.1,9.81,1463.0,Running
2024-10-16 02:00:00,PUMP_004,129.22,2.13,7.23,73.6,0.8,0.79,0.95,32.5,386.9,17.14,1431.0,Running
2024-10-16 02:00:00,PUMP_005,62.41,2.12,4.5,75.4,0.85,0.82,0.98,14.7,389.1,7.81,1473.0,Running
2024-10-16 02:30:00,PUMP_001,100.31,2.25,8.86,77.1,0.81,0.82,0.93,24.5,388.6,13.39,1459.0,Running
2024-10-16 02:30:00,PUMP_002,158.17,2.37,6.45,75.8,0.82,0.87,0.86,36.5,381.2,20.02,1433.0,Running
2024-10-16 02:30:00,PUMP_003,82.35,2.37,11.99,73.6,0.81,0.76,0.86,18.8,383.5,10.2,1430.0,Running
2024-10-16 02:30:00,PUMP_004,127.49,2.3,7.29,73.0,0.86,0.8,0.87,32.3,385.6,17.27,1446.0,Running
2024-10-16 02:30:00,PUMP_005,63.88,2.35,4.58,73.6,0.88,0.83,0.99,14.9,381.2,7.69,1455.0,Running
2024-10-16 03:00:00,PUMP_001,107.46,2.07,8.65,74.7,0.86,0.91,0.87,26.7,380.2,14.38,1465.0,Running
2024-10-16 03:00:00,PUMP_002,163.43,2.28,6.57,77.1,0.84,0.76,0.96,39.7,388.2,21.15,1467.0,Running
2024-10-16 03:00:00,PUMP_003,85.04,2.4,11.92,74.6,0.94,0.9,0.91,18.9,388.0,10.09,1470.0,Running
2024-10-16 03:00:00,PUMP_004,130.63,2.44,7.4,76.4,0.96,0.77,0.95,31.3,388.0,16.96,1447.0,Fault
2024-10-16 03:00:00,PUMP_005,67.05,2.11,4.42,75.5,0.8,0.82,0.91,16.3,387.1,8.32,1425.0,Running
2024-10-16 03:30:00,PUMP_001,111.0,2.24,8.06,77.7,0.93,0.85,0.84,27.7,387.8,14.75,1463.0,Running
2024-10-16 03:30:00,PUMP_002,164.15,2.07,6.6,76.8,0.92,0.78,0.86,40.9,389.1,21.89,1463.0,Running
2024-10-16 03:30:00,PUMP_003,87.81,2.44,12.07,76.8,0.82,0.84,0.96,18.9,383.1,10.29,1437.0,Running
2024-10-16 03:30:00,PUMP_004,135.52,2.45,7.49,74.6,0.81,0.87,0.9,34.2,388.0,18.29,1439.0,Running
2024-10-16 03:30:00,PUMP_005,66.66,2.47,4.55,75.3,0.84,0.79,0.96,15.4,382.6,7.91,1458.0,Running
2024-10-16 04:00:00,PUMP_001,118.14,2.38,8.22,74.8,0.92,0.82,0.91,26.5,380.3,14.41,1469.0,Running
2024-10-16 04:00:00,PUMP_002,173.41,2.02,6.6,76.0,0.95,0.91,0.89,43.5,388.3,23.06,1467.0,Running
2024-10-16 04:00:00,PUMP_003,91.7,2.03,11.49,79.4,0.85,0.88,0.98,22.7,382.4,11.48,1427.0,Running
2024-10-16 04:00:00,PUMP_004,138.37,2.01,7.38,78.3,0.89,0.81,0.95,32.7,387.6,18.14,1456.0,Running
2024-10-16 04:00:00,PUMP_005,68.53,2.42,4.54,77.2,0.9,0.9,0.94,17.5,387.6,8.64,1447.0,Running
2024-10-16 04:30:00,PUMP_001,113.67,2.11,8.57,79.0,0.96,0.81,0.93,28.4,389.8,14.68,1457.0,Running
2024-10-16 04:30:00,PUMP_002,176.13,2.3,6.2,76.7,0.91,0.87,0.9,42.0,385.0,23.15,1460.0,Running
2024-10-16 04:30:00,PUMP_003,92.35,2.14,11.56,77.6,0.9,0.79,0.96,21.2,388.4,11.04,1433.0,Running
2024-10-16 04:30:00,PUMP_004,147.69,2.3,7.63,78.6,0.93,0.92,0.93,34.3,381.5,18.62,1454.0,Running
2024-10-16 04:30:00,PUMP_005,74.87,2.29,4.53,76.2,0.8,0.76,0.91,16.0,388.8,8.21,1469.0,Running
2024-10-16 05:00:00,PUMP_001,115.11,2.43,8.81,75.8,0.92,0.8,0.98,29.5,389.0,16.36,1456.0,Fault
2024-10-16 05:00:00,PUMP_002,183.98,2.03,6.38,75.2,0.96,0.89,0.98,43.1,383.9,23.87,1429.0,Running
2024-10-16 05:00:00,PUMP_003,91.3,2.23,11.7,75.4,0.82,0.78,1.01,23.0,384.4,11.73,1439.0,Running
2024-10-16 05:00:00,PUMP_004,145.6,2.15,7.28,75.5,0.84,0.82,0.95,33.5,388.1,18.39,1432.0,Running
2024-10-16 05:00:00,PUMP_005,76.79,2.08,4.3,77.3,0.85,0.85,0.98,16.5,385.1,8.51,1432.0,Running
2024-10-16 05:30:00,PUMP_001,115.85,2.24,8.13,77.1,0.85,0.89,0.84,28.7,387.3,15.46,1454.0,Running
2024-10-16 05:30:00,PUMP_002,182.73,2.43,6.37,77.5,0.94,0.92,0.99,41.0,384.9,22.57,1462.0,Running
2024-10-16 05:30:00,PUMP_003,93.68,2.42,11.81,79.1,0.86,0.81,0.91,21.4,382.0,11.73,1473.0,Running
2024-10-16 05:30:00,PUMP_004,149.17,2.29,7.48,78.1,0.83,0.85,0.9,35.4,385.7,19.54,1434.0,Running
2024-10-16 05:30:00,PUMP_005,72.0,2.09,4.64,76.3,0.96,0.92,0.93,16.1,388.0,8.52,1443.0,Running
2024-10-16 06:00:00,PUMP_001,120.44,2.42,8.73,75.9,0.91,0.79,0.87,29.9,382.6,16.34,1425.0,Running
2024-10-16 06:00:00,PUMP_002,184.9,2.31,6.65,75.8,0.87,0.82,0.85,43.4,380.4,23.07,1440.0,Running
2024-10-16 06:00:00,PUMP_003,92.33,2.45,11.94,77.3,0.93,0.78,0.92,21.8,390.0,11.47,1463.0,Running
2024-10-16 06:00:00,PUMP_004,154.6,2.09,7.13,76.0,0.85,0.84,0.94,37.4,385.0,20.22,1428.0,Running
2024-10-16 06:00:00,PUMP_005,75.23,2.22,4.64,75.8,0.8,0.83,0.87,16.8,381.1,8.52,1455.0,Running
2024-10-16 06:30:00,PUMP_001,115.85,2.19,8.74,77.0,0.92,0.78,0.97,29.0,385.7,15.34,1471.0,Running
2024-10-16 06:30:00,PUMP_002,171.85,2.01,6.7,77.6,0.93,0.8,0.89,41.5,386.7,22.01,1472.0,Running
2024-10-16 06:30:00,PUMP_003,95.87,2.34,11.76,79.2,0.96,0.9,0.96,20.9,389.6,11.29,1426.0,Running
2024-10-16 06:30:00,PUMP_004,152.79,2.31,7.85,76.6,0.85,0.77,0.91,34.8,388.3,18.96,1472.0,Running
2024-10-16 06:30:00,PUMP_005,73.9,2.46,4.29,75.5,0.82,0.86,0.86,17.7,385.0,9.34,1437.0,Running
2024-10-16 07:00:00,PUMP_001,120.46,2.38,8.7,77.7,0.95,0.89,0.97,26.8,382.1,14.9,1458.0,Running
2024-10-16 07:00:00,PUMP_002,176.07,2.44,6.74,79.4,0.85,0.87,0.88,40.3,383.4,22.16,1446.0,Running
2024-10-16 07:00:00,PUMP_003,90.27,2.37,12.01,76.3,0.88,0.81,0.94,20.8,381.2,11.36,1452.0,Running
2024-10-16 07:00:00,PUMP_004,145.86,2.37,7.6,79.5,0.94,0.85,0.95,36.8,383.3,19.99,1426.0,Running
2024-10-16 07:00:00,PUMP_005,76.31,2.05,4.53,77.2,0.81,0.92,0.87,16.4,387.4,8.45,1427.0,Running
2024-10-16 07:30:00,PUMP_001,118.92,2.05,8.21,77.7,0.84,0.91,0.98,29.9,389.7,16.34,1447.0,Running
2024-10-16 07:30:00,PUMP_002,169.81,2.03,6.61,77.1,0.83,0.86,0.87,42.2,388.2,23.04,1466.0,Running
2024-10-16 07:30:00,PUMP_003,92.44,2.18,12.34,76.5,0.83,0.77,0.91,22.2,382.2,11.41,1444.0,Running
2024-10-16 07:30:00,PUMP_004,152.96,2.19,7.45,76.4,0.96,0.78,1.0,36.3,380.3,19.58,1449.0,Running
2024-10-16 07:30:00,PUMP_005,71.58,2.33,4.7,77.7,0.92,0.77,0.9,16.5,389.4,8.49,1458.0,Running
2024-10-16 08:00:00,PUMP_001,113.28,2.28,8.4,78.6,0.94,0.86,0.9,26.8,383.5,14.75,1446.0,Running
2024-10-16 08:00:00,PUMP_002,175.15,2.04,6.42,75.3,0.82,0.89,0.84,39.9,388.8,21.99,1453.0,Running
2024-10-16 08:00:00,PUMP_003,91.02,2.37,12.52,75.5,0.95,0.91,1.0,21.5,384.0,11.24,1463.0,Running
2024-10-16 08:00:00,PUMP_004,146.23,2.21,7.66,78.5,0.82,0.9,0.93,35.6,383.8,19.29,1471.0,Running
2024-10-16 08:00:00,PUMP_005,74.31,2.24,4.5,75.9,0.89,0.81,0.84,15.1,389.8,8.37,1473.0,Running
2024-10-16 08:30:00,PUMP_001,117.57,2.17,8.63,78.4,0.96,0.82,0.97,28.6,380.3,14.76,1455.0,Running
2024-10-16 08:30:00,PUMP_002,175.66,2.06,6.77,75.3,0.9,0.79,0.88,40.9,381.6,22.27,1434.0,Running
2024-10-16 08:30:00,PUMP_003,93.34,2.45,11.48,76.4,0.81,0.76,0.95,20.5,382.3,11.2,1426.0,Running
2024-10-16 08:30:00,PUMP_004,150.5,2.07,7.28,78.7,0.96,0.83,0.84,33.2,383.9,17.79,1426.0,Running
2024-10-16 08:30:00,PUMP_005,68.33,2.39,4.4,74.6,0.9,0.82,1.01,16.0,387.1,8.6,1439.0,Running
2024-10-16 09:00:00,PUMP_001,107.87,2.27,8.1,75.8,0.94,0.89,0.87,26.8,389.3,13.97,1430.0,Running
2024-10-16 09:00:00,PUMP_002,161.19,2.44,6.22,74.7,0.92,0.76,0.92,38.4,383.9,20.95,1451.0,Running
2024-10-16 09:00:00,PUMP_003,87.1,2.4,12.29,74.5,0.82,0.8,0.89,20.1,380.6,10.44,1427.0,Running
2024-10-16 09:00:00,PUMP_004,139.24,2.1,7.59,75.0,0.95,0.91,0.88,31.9,382.4,17.24,1459.0,Running
2024-10-16 09:00:00,PUMP_005,69.45,2.41,4.44,74.5,0.92,0.82,0.95,14.5,389.9,7.95,1433.0,Fault
2024-10-16 09:30:00,PUMP_001,112.45,2.33,8.55,78.0,0.84,0.83,0.94,26.5,383.3,14.24,1453.0,Running
2024-10-16 09:30:00,PUMP_002,158.96,2.47,6.61,77.8,0.89,0.89,0.83,39.2,388.9,21.74,1475.0,Running
2024-10-16 09:30:00,PUMP_003,83.97,2.38,11.68,78.0,0.81,0.78,1.01,21.0,383.2,10.72,1459.0,Running
2024-10-16 09:30:00,PUMP_004,137.95,2.34,7.54,75.8,0.84,0.89,0.87,33.0,386.3,18.06,1462.0,Running
2024-10-16 09:30:00,PUMP_005,65.27,2.07,4.54,77.9,0.8,0.88,0.89,16.5,383.3,8.12,1448.0,Running
2024-10-16 10:00:00,PUMP_001,97.54,2.13,8.08,75.9,0.87,0.85,0.86,24.9,389.7,13.11,1428.0,Running
2024-10-16 10:00:00,PUMP_002,153.87,2.28,6.49,73.1,0.81,0.86,0.89,37.6,381.4,20.45,1461.0,Running
2024-10-16 10:00:00,PUMP_003,80.79,2.35,12.46,76.7,0.91,0.87,1.0,17.3,382.7,9.62,1436.0,Running
2024-10-16 10:00:00,PUMP_004,128.95,2.3,7.12,76.4,0.85,0.87,0.93,29.5,380.9,16.25,1467.0,Running
2024-10-16 10:00:00,PUMP_005,64.58,2.05,4.45,76.4,0.93,0.78,0.83,14.7,382.5,7.75,1426.0,Running
2024-10-16 10:30:00,PUMP_001,105.37,2.48,8.54,75.3,0.81,0.85,0.9,25.1,382.4,13.53,1430.0,Running
2024-10-16 10:30:00,PUMP_002,146.54,2.09,6.8,75.0,0.89,0.9,1.01,37.3,383.3,19.8,1440.0,Running
2024-10-16 10:30:00,PUMP_003,81.98,2.34,11.75,73.4,0.9,0.78,0.93,19.4,387.5,10.01,1469.0,Running
2024-10-16 10:30:00,PUMP_004,130.17,2.31,7.25,72.9,0.84,0.83,0.94,31.2,381.3,17.09,1473.0,Running
2024-10-16 10:30:00,PUMP_005,63.49,2.29,4.51,73.2,0.8,0.77,0.94,14.2,386.4,7.62,1466.0,Running
2024-10-16 11:00:00,PUMP_001,93.11,2.34,8.27,73.2,0.9,0.91,0.98,23.7,383.6,12.35,1457.0,Running
2024-10-16 11:00:00,PUMP_002,135.36,2.35,6.52,73.5,0.95,0.76,0.89,32.4,387.0,17.17,1442.0,Running
2024-10-16 11:00:00,PUMP_003,72.96,2.38,11.92,73.7,0.96,0.8,0.85,18.2,383.8,9.06,1428.0,Running
2024-10-16 11:00:00,PUMP_004,116.48,2.08,7.6,76.7,0.87,0.82,0.9,27.9,384.1,14.52,1444.0,Running
2024-10-16 11:00:00,PUMP_005,57.87,2.32,4.29,75.7,0.96,0.86,1.0,13.0,386.0,6.7,1454.0,Running
2024-10-16 11:30:00,PUMP_001,91.62,2.06,8.39,72.5,0.92,0.79,0.84,23.4,388.7,12.31,1454.0,Running
2024-10-16 11:30:00,PUMP_002,143.93,2.27,6.21,74.5,0.95,0.82,0.88,31.5,384.3,17.32,1455.0,Running
2024-10-16 11:30:00,PUMP_003,76.97,2.38,12.08,75.8,0.81,0.84,0.94,18.3,382.8,9.28,1472.0,Running
2024-10-16 11:30:00,PUMP_004,120.78,2.49,7.24,75.3,0.8,0.82,0.92,29.3,386.7,15.23,1449.0,Running
2024-10-16 11:30:00,PUMP_005,60.83,2.01,4.71,72.1,0.94,0.8,0.85,13.7,383.8,6.9,1428.0,Running
2024-10-16 12:00:00,PUMP_001,87.21,2.19,8.24,72.7,0.8,0.89,0.98,20.7,388.0,11.12,1453.0,Running
2024-10-16 12:00:00,PUMP_002,127.4,2.39,6.55,72.6,0.96,0.85,0.94,29.5,385.7,15.72,1434.0,Running
2024-10-16 12:00:00,PUMP_003,67.06,2.38,12.0,71.6,0.91,0.77,0.91,14.4,382.0,7.81,1444.0,Running
2024-10-16 12:00:00,PUMP_004,103.72,2.26,7.47,72.4,0.94,0.78,0.92,23.5,385.7,13.0,1453.0,Running
2024-10-16 12:00:00,PUMP_005,52.7,2.48,4.29,71.0,0.8,0.79,0.93,11.5,389.5,6.34,1467.0,Running
2024-10-16 12:30:00,PUMP_001,80.29,2.08,8.17,71.1,0.88,0.8,0.89,22.2,389.5,11.56,1432.0,Running
2024-10-16 12:30:00,PUMP_002,126.44,2.04,6.17,73.9,0.9,0.83,0.92,28.9,383.4,16.03,1434.0,Running
2024-10-16 12:30:00,PUMP_003,69.4,2.3,12.25,72.1,0.86,0.8,0.85,15.7,386.8,7.83,1452.0,Running
2024-10-16 12:30:00,PUMP_004,109.22,2.04,7.32,72.2,0.93,0.92,0.87,27.1,382.2,14.11,1445.0,Running
2024-10-16 12:30:00,PUMP_005,54.9,2.09,4.63,72.2,0.92,0.83,0.93,13.2,388.7,6.46,1428.0,Running
2024-10-16 13:00:00,PUMP_001,71.85,2.21,8.52,71.3,0.88,0.92,0.85,18.7,381.3,9.97,1433.0,Running
2024-10-16 13:00:00,PUMP_002,116.04,2.45,6.81,70.4,0.85,0.87,0.92,26.4,385.9,14.26,1454.0,Running
2024-10-16 13:00:00,PUMP_003,58.84,2.28,12.06,70.4,0.92,0.76,0.89,14.4,382.6,7.39,1460.0,Running
2024-10-16 13:00:00,PUMP_004,95.93,2.37,7.57,71.8,0.82,0.8,0.91,23.0,382.9,12.21,1425.0,Running
2024-10-16 13:00:00,PUMP_005,45.58,2.37,4.28,72.3,0.96,0.79,0.91,10.8,385.5,5.33,1445.0,Running
2024-10-16 13:30:00,PUMP_001,77.49,2.1,8.08,73.6,0.89,0.91,0.94,19.1,387.5,10.11,1471.0,Running
2024-10-16 13:30:00,PUMP_002,108.23,2.13,6.29,70.6,0.85,0.85,0.94,26.9,380.8,14.27,1429.0,Running
2024-10-16 13:30:00,PUMP_003,59.11,2.11,11.72,71.3,0.93,0.76,0.95,14.8,389.3,7.31,1426.0,Running
2024-10-16 13:30:00,PUMP_004,96.76,2.23,7.53,72.7,0.91,0.91,1.01,22.8,388.8,12.36,1427.0,Running
2024-10-16 13:30:00,PUMP_005,48.43,2.13,4.37,70.0,0.94,0.84,0.95,11.3,387.6,5.41,1441.0,Running
2024-10-16 14:00:00,PUMP_001,63.96,2.49,8.61,72.9,0.85,0.89,0.97,17.8,383.9,8.83,1432.0,Running
2024-10-16 14:00:00,PUMP_002,101.07,2.29,6.3,70.8,0.85,0.83,0.95,23.9,384.1,13.02,1438.0,Running
2024-10-16 14:00:00,PUMP_003,53.62,2.45,11.82,72.0,0.95,0.9,0.86,12.7,383.4,6.64,1428.0,Running
2024-10-16 14:00:00,PUMP_004,79.12,2.12,7.35,72.3,0.95,0.81,0.99,21.4,381.5,11.07,1460.0,Running
2024-10-16 14:00:00,PUMP_005,41.92,2.17,4.49,71.5,0.88,0.78,0.89,10.8,381.4,5.06,1473.0,Running
2024-10-16 14:30:00,PUMP_001,66.94,2.38,8.75,73.0,0.85,0.9,0.85,17.4,386.8,8.84,1438.0,Running
2024-10-16 14:30:00,PUMP_002,95.53,2.03,6.63,70.6,0.94,0.82,0.86,24.7,381.9,13.13,1461.0,Running
2024-10-16 14:30:00,PUMP_003,52.69,2.23,12.37,72.4,0.92,0.77,0.98,13.0,383.6,6.46,1469.0,Running
2024-10-16 14:30:00,PUMP_004,79.15,2.2,7.77,68.5,0.96,0.87,0.94,19.3,389.4,10.44,1440.0,Running
2024-10-16 14:30:00,PUMP_005,40.73,2.07,4.27,71.0,0.96,0.82,0.89,9.7,384.4,4.83,1469.0,Running
2024-10-16 15:00:00,PUMP_001,58.47,2.07,8.89,68.6,0.8,0.87,0.94,14.6,387.9,7.62,1435.0,Running
2024-10-16 15:00:00,PUMP_002,88.94,2.21,6.46,68.6,0.92,0.84,0.89,22.5,384.4,11.38,1471.0,Running
2024-10-16 15:00:00,PUMP_003,44.2,2.1,11.88,68.4,0.79,0.91,0.98,10.7,381.2,5.77,1428.0,Running
2024-10-16 15:00:00,PUMP_004,76.17,2.22,7.2,69.9,0.85,0.82,0.94,17.7,380.4,9.68,1475.0,Running
2024-10-16 15:00:00,PUMP_005,34.89,2.09,4.28,69.3,0.93,0.81,0.91,9.0,388.6,4.43,1468.0,Running
2024-10-16 15:30:00,PUMP_001,60.05,2.23,8.9,69.7,0.97,0.88,0.87,15.9,388.6,7.71,1430.0,Running
2024-10-16 15:30:00,PUMP_002,86.29,2.0,6.42,68.5,0.94,0.81,0.98,19.9,382.4,10.71,1437.0,Running
2024-10-16 15:30:00,PUMP_003,44.81,2.28,11.73,69.4,0.86,0.9,0.99,10.8,381.1,5.63,1473.0,Running
2024-10-16 15:30:00,PUMP_004,71.56,2.15,7.35,68.1,0.93,0.78,0.94,16.6,389.1,9.12,1435.0,Running
2024-10-16 15:30:00,PUMP_005,36.68,2.04,4.7,68.6,0.94,0.78,0.99,8.5,387.7,4.14,1472.0,Running
2024-10-16 16:00:00,PUMP_001,54.4,2.44,8.23,68.0,0.84,0.82,0.9,12.9,386.9,6.96,1433.0,Running
2024-10-16 16:00:00,PUMP_002,79.1,2.4,6.64,69.8,0.82,0.85,0.84,18.9,380.4,10.04,1439.0,Fault
2024-10-16 16:00:00,PUMP_003,41.12,2.02,11.59,68.6,0.96,0.78,0.97,10.8,383.8,4.89,1464.0,Running
2024-10-16 16:00:00,PUMP_004,66.74,2.1,7.22,71.3,0.95,0.91,0.94,16.0,383.3,8.81,1441.0,Running
2024-10-16 16:00:00,PUMP_005,32.47,2.07,4.53,70.7,0.86,0.78,0.86,7.5,386.4,3.83,1455.0,Running
2024-10-16 16:30:00,PUMP_001,51.99,2.41,8.23,68.9,0.93,0.79,0.85,13.6,386.8,7.2,1426.0,Running
